Website,Product Name,Category,Brand,Price,Original Price (MRP),Discount Percentage,Rating,Reviews,Favorable Feedback,Critical Feedback
Snapdeal,Hachette Books Product 363,Books,Hachette,15079.99,18501.75,18.49,2.8,3991,3900,91
Snapdeal,Funskool Toys Product 850,Toys,Funskool,26035.97,37391.11,30.37,1.1,305,258,47
Snapdeal,Oxford Books Product 858,Books,Oxford,8988.59,11200.37,19.75,2.4,3480,3118,362
Snapdeal,Lego Toys Product 145,Toys,Lego,42335.39,62159.75,31.89,2.9,1446,860,586
Snapdeal,Head Sports Product 795,Sports,Head,42324.36,51756.91,18.22,3.7,4589,2866,1723
Snapdeal,Sony Electronics Product 992,Electronics,Sony,37591.7,50536.63,25.61,4.2,65,64,1
Snapdeal,Levi's Fashion Product 546,Fashion,Levi's,23190.07,33225.16,30.2,2.7,2716,1922,794
Snapdeal,Funskool Toys Product 975,Toys,Funskool,30467.65,45002.18,32.3,3,918,585,333
Snapdeal,Nike Fashion Product 191,Fashion,Nike,4663.03,5726.78,18.58,4.9,2790,1397,1393
Snapdeal,Samsung Electronics Product 975,Electronics,Samsung,2552.64,3642.41,29.92,3.4,1417,741,676
Snapdeal,Puma Fashion Product 676,Fashion,Puma,30035.48,44422.88,32.39,4.8,2722,2640,82
Snapdeal,Sony Electronics Product 277,Electronics,Sony,30976.01,34760.01,10.89,2.9,816,684,132
Snapdeal,Maybelline Beauty Product 215,Beauty,Maybelline,9478.28,12454.11,23.89,4.6,4858,2682,2176
Snapdeal,LG Home Appliances Product 987,Home Appliances,LG,42204.01,53401.1,20.97,1.3,1133,871,262
Snapdeal,Lego Toys Product 288,Toys,Lego,48153.65,55772.7,13.66,1.9,2695,1596,1099
Snapdeal,Mattel Toys Product 865,Toys,Mattel,5859.92,6906.57,15.15,4.1,3438,2619,819
Snapdeal,Mattel Toys Product 481,Toys,Mattel,48627.21,69910.31,30.44,3.3,2102,1101,1001
Snapdeal,Sony Electronics Product 866,Electronics,Sony,8323.66,9351.22,10.99,2.9,3410,1776,1634
Snapdeal,Zara Fashion Product 808,Fashion,Zara,28404.84,37299.03,23.85,4.8,2021,1979,42
Snapdeal,Nike Fashion Product 862,Fashion,Nike,24132.66,29401.72,17.92,2.5,4464,3352,1112
Snapdeal,LG Home Appliances Product 765,Home Appliances,LG,11524.03,15232.58,24.35,2.8,2307,1303,1004
Snapdeal,Samsung Electronics Product 747,Electronics,Samsung,11015.13,12164.85,9.45,1.1,4233,3131,1102
Snapdeal,Hasbro Toys Product 729,Toys,Hasbro,31577.62,35280.82,10.5,1.4,1214,1045,169
Snapdeal,Maybelline Beauty Product 816,Beauty,Maybelline,46848.78,59768.86,21.62,4.3,3509,2884,625
Snapdeal,Dell Electronics Product 200,Electronics,Dell,22139.66,24420.43,9.34,3.2,2783,2112,671
Snapdeal,Lakme Beauty Product 699,Beauty,Lakme,24121.65,35975.17,32.95,2.8,2972,1964,1008
Snapdeal,Under Armour Sports Product 177,Sports,Under Armour,17429.4,23810.22,26.8,1.9,2248,1353,895
Snapdeal,Mattel Toys Product 809,Toys,Mattel,24038.39,32539.3,26.13,1.2,3385,3346,39
Snapdeal,OnePlus Electronics Product 369,Electronics,OnePlus,8089.68,11907.99,32.07,3.9,634,323,311
Snapdeal,Whirlpool Home Appliances Product 681,Home Appliances,Whirlpool,28219,40061.06,29.56,1.4,3951,3649,302
Snapdeal,Nivea Beauty Product 140,Beauty,Nivea,48315.95,60083.12,19.58,2.9,1344,1157,187
Snapdeal,Maybelline Beauty Product 598,Beauty,Maybelline,8805.97,12448.74,29.26,2.6,2914,1842,1072
Snapdeal,Adidas Fashion Product 168,Fashion,Adidas,46345.84,57144.22,18.9,3.7,2134,1708,426
Snapdeal,Under Armour Sports Product 312,Sports,Under Armour,3713.14,5050.12,26.47,2,3616,2904,712
Snapdeal,Zara Fashion Product 639,Fashion,Zara,7732.66,11204.02,30.98,2.3,4511,2626,1885
Snapdeal,Hasbro Toys Product 672,Toys,Hasbro,3259.67,4873.09,33.11,2.5,1034,819,215
Snapdeal,Hachette Books Product 464,Books,Hachette,49234.58,63333.8,22.26,2.3,3337,2032,1305
Snapdeal,Yonex Sports Product 964,Sports,Yonex,31933.65,41505.22,23.06,4.2,1489,848,641
Snapdeal,Nivea Beauty Product 375,Beauty,Nivea,37884.41,43265.64,12.44,1.4,510,369,141
Snapdeal,Maybelline Beauty Product 534,Beauty,Maybelline,18201.25,24223.49,24.86,2.3,2306,1723,583
Snapdeal,Penguin Books Product 441,Books,Penguin,41706.56,51778.43,19.45,5,513,451,62
Snapdeal,Philips Home Appliances Product 322,Home Appliances,Philips,38532.45,47306.29,18.55,2,1117,926,191
Snapdeal,HarperCollins Books Product 407,Books,HarperCollins,30278.96,45143.15,32.93,3.7,2115,1399,716
Snapdeal,Reebok Sports Product 524,Sports,Reebok,20586.91,29857.72,31.05,4.7,4424,3276,1148
Snapdeal,Fisher-Price Toys Product 166,Toys,Fisher-Price,31812.37,44974.73,29.27,1.2,460,446,14
Snapdeal,Dell Electronics Product 782,Electronics,Dell,32234.52,42522.55,24.19,2.5,4370,3728,642
Snapdeal,Penguin Books Product 578,Books,Penguin,20015.19,23069.26,13.24,1.7,4693,2434,2259
Snapdeal,LG Home Appliances Product 918,Home Appliances,LG,21710.39,23942.47,9.32,4.7,905,812,93
Snapdeal,Lego Toys Product 780,Toys,Lego,40164.24,53542.24,24.99,4.1,4546,3130,1416
Snapdeal,Apple Electronics Product 883,Electronics,Apple,12874.41,16491.36,21.93,3,1681,1545,136
Snapdeal,Bosch Home Appliances Product 309,Home Appliances,Bosch,21369.61,28778.51,25.74,4.2,276,261,15
Snapdeal,Hachette Books Product 568,Books,Hachette,8273.67,11629.99,28.86,1.2,287,145,142
Snapdeal,Adidas Fashion Product 904,Fashion,Adidas,9097.97,11338.91,19.76,2.4,4951,4287,664
Snapdeal,Nivea Beauty Product 617,Beauty,Nivea,41501.61,54051.02,23.22,2.2,4542,2349,2193
Snapdeal,LG Home Appliances Product 143,Home Appliances,LG,6059.8,7247.06,16.38,2.4,3830,3576,254
Snapdeal,Sony Electronics Product 329,Electronics,Sony,4914.56,6493.69,24.32,1.4,3633,2470,1163
Snapdeal,Mattel Toys Product 625,Toys,Mattel,15372.18,22928.72,32.96,5,2803,2245,558
Snapdeal,Hachette Books Product 340,Books,Hachette,13608.47,16713.65,18.58,4.5,171,113,58
Snapdeal,Reebok Sports Product 873,Sports,Reebok,44209.35,65596.5,32.6,1.5,1656,1375,281
Snapdeal,Whirlpool Home Appliances Product 785,Home Appliances,Whirlpool,41668.91,51643.37,19.31,1.6,1865,1475,390
Snapdeal,Philips Home Appliances Product 305,Home Appliances,Philips,21261.4,26314.84,19.2,3.1,831,767,64
Snapdeal,Levi's Fashion Product 641,Fashion,Levi's,11126.33,12359.92,9.98,4.1,3025,2824,201
Snapdeal,Under Armour Sports Product 653,Sports,Under Armour,24591.64,29841.3,17.59,3.6,4346,4133,213
Snapdeal,Reebok Sports Product 493,Sports,Reebok,46724.66,69791.12,33.05,2,877,800,77
Snapdeal,Philips Home Appliances Product 712,Home Appliances,Philips,47668.43,67449.91,29.33,4.5,4212,3245,967
Snapdeal,Puma Fashion Product 656,Fashion,Puma,46911.04,59712.52,21.44,4.9,358,340,18
Snapdeal,Penguin Books Product 836,Books,Penguin,35974.65,44954.36,19.98,2.3,3799,2811,988
Snapdeal,Head Sports Product 240,Sports,Head,7710.75,9362.72,17.64,4.4,4149,3753,396
Snapdeal,Lego Toys Product 205,Toys,Lego,30007.43,44301.11,32.26,1.5,2092,1601,491
Snapdeal,Mattel Toys Product 165,Toys,Mattel,36686.93,47219.22,22.31,4.9,595,441,154
Snapdeal,Reebok Sports Product 665,Sports,Reebok,17297.73,22602.38,23.47,4.5,2553,1836,717
Snapdeal,Nivea Beauty Product 297,Beauty,Nivea,28666.63,36842.63,22.19,4.8,4472,3699,773
Snapdeal,Head Sports Product 743,Sports,Head,33843.72,38152.62,11.29,2.1,4484,2832,1652
Snapdeal,Dove Beauty Product 268,Beauty,Dove,4850.12,6903.17,29.74,3.5,3754,2497,1257
Snapdeal,Samsung Home Appliances Product 717,Home Appliances,Samsung,24072.28,31716.24,24.1,4.7,2859,1677,1182
Snapdeal,Dove Beauty Product 867,Beauty,Dove,34488.83,51120.27,32.53,1.7,3074,2099,975
Snapdeal,Adidas Fashion Product 301,Fashion,Adidas,34392.41,37929.35,9.33,4.2,1602,1278,324
Snapdeal,Bosch Home Appliances Product 477,Home Appliances,Bosch,39258.2,43570.28,9.9,1.1,4878,3531,1347
Snapdeal,Penguin Books Product 361,Books,Penguin,29126.88,39312.65,25.91,4.4,4763,3798,965
Snapdeal,Maybelline Beauty Product 928,Beauty,Maybelline,42610.86,57496.84,25.89,3.2,1460,1402,58
Snapdeal,Fisher-Price Toys Product 726,Toys,Fisher-Price,20462.19,25970.76,21.21,4.6,3757,2135,1622
Snapdeal,Maybelline Beauty Product 594,Beauty,Maybelline,28121.76,40904.57,31.25,2.4,586,371,215
Snapdeal,Levi's Fashion Product 486,Fashion,Levi's,39352.92,49656.94,20.75,2.9,3852,2214,1638
Snapdeal,Fisher-Price Toys Product 361,Toys,Fisher-Price,560.41,647.81,13.49,1.5,3622,2036,1586
Snapdeal,Penguin Books Product 337,Books,Penguin,20442.63,26832.84,23.81,1,1433,971,462
Snapdeal,Samsung Electronics Product 568,Electronics,Samsung,24099.84,26659.46,9.6,3.1,3958,2230,1728
Snapdeal,Decathlon Sports Product 258,Sports,Decathlon,26009.19,32080.68,18.93,3.4,4704,3724,980
Snapdeal,Head Sports Product 512,Sports,Head,47911.78,60926.22,21.36,3.6,1309,933,376
Snapdeal,Head Sports Product 435,Sports,Head,47705.28,64135.13,25.62,3.4,2556,1588,968
Snapdeal,Lakme Beauty Product 835,Beauty,Lakme,39957.48,46812.29,14.64,1.3,1490,757,733
Snapdeal,Whirlpool Home Appliances Product 646,Home Appliances,Whirlpool,4037.94,4652.4,13.21,3.7,368,322,46
Snapdeal,Funskool Toys Product 431,Toys,Funskool,33570.98,45140.04,25.63,1.5,1015,627,388
Snapdeal,LG Home Appliances Product 950,Home Appliances,LG,47036.32,58518.52,19.62,1.8,3988,2151,1837
Snapdeal,Hasbro Toys Product 974,Toys,Hasbro,37975.5,52399.36,27.53,3.3,4190,2503,1687
Snapdeal,Philips Home Appliances Product 791,Home Appliances,Philips,13656.42,17826.03,23.39,1.5,2070,1786,284
Snapdeal,Nike Fashion Product 665,Fashion,Nike,23043.85,32233.57,28.51,3.8,3814,3774,40
Snapdeal,Oxford Books Product 444,Books,Oxford,46208.24,63265.09,26.96,3.2,4843,3487,1356
Snapdeal,Head Sports Product 412,Sports,Head,20677.6,25500.88,18.91,2.6,673,667,6
Snapdeal,Bosch Home Appliances Product 601,Home Appliances,Bosch,1872.67,2081.75,10.04,3.8,634,418,216
Snapdeal,Penguin Books Product 910,Books,Penguin,45337.82,59624.8,23.96,3.2,4195,3324,871
Snapdeal,Mattel Toys Product 839,Toys,Mattel,12382.1,18286.91,32.29,4.2,479,399,80
Snapdeal,L'Oreal Beauty Product 397,Beauty,L'Oreal,37284.83,51708.43,27.89,4.9,4949,4713,236
Snapdeal,Nivea Beauty Product 668,Beauty,Nivea,27625.85,35957.9,23.17,4.9,254,229,25
Snapdeal,Sony Electronics Product 843,Electronics,Sony,5324.65,7247.7,26.53,3,4192,2934,1258
Snapdeal,Yonex Sports Product 696,Sports,Yonex,36115.42,41390.62,12.74,3.2,3095,1809,1286
Snapdeal,Bosch Home Appliances Product 427,Home Appliances,Bosch,28332.66,31287.02,9.44,4.6,3005,1847,1158
Snapdeal,Decathlon Sports Product 328,Sports,Decathlon,11312.82,13148.72,13.96,3.3,3135,2828,307
Snapdeal,Mattel Toys Product 596,Toys,Mattel,45782.33,52983.46,13.59,3.4,3926,2720,1206
Snapdeal,Whirlpool Home Appliances Product 729,Home Appliances,Whirlpool,20808.28,26227.91,20.66,5,477,322,155
Snapdeal,Maybelline Beauty Product 248,Beauty,Maybelline,20310.57,28466.19,28.65,4.6,4985,3877,1108
Snapdeal,Mattel Toys Product 771,Toys,Mattel,20489.04,29381.79,30.27,4.9,2025,1560,465
Snapdeal,Scholastic Books Product 706,Books,Scholastic,27581.4,40387.65,31.71,2.4,4546,2924,1622
Snapdeal,Adidas Fashion Product 980,Fashion,Adidas,26202.22,35593.58,26.38,3.7,387,382,5
Snapdeal,Dove Beauty Product 627,Beauty,Dove,44785.35,55186.51,18.85,2.9,4185,4159,26
Snapdeal,Yonex Sports Product 258,Sports,Yonex,48123.14,69931.68,31.19,1.1,1022,515,507
Snapdeal,Samsung Home Appliances Product 116,Home Appliances,Samsung,24546.41,29316.34,16.27,1.6,2104,1410,694
Snapdeal,Penguin Books Product 389,Books,Penguin,36601.76,54328.69,32.63,4,992,611,381
Snapdeal,Adidas Fashion Product 251,Fashion,Adidas,30406.6,36954.64,17.72,2,3520,3179,341
Snapdeal,Reebok Sports Product 329,Sports,Reebok,34661.31,45404.54,23.66,4.3,1195,1105,90
Snapdeal,Samsung Electronics Product 484,Electronics,Samsung,20437.12,27279.04,25.08,4.8,1243,745,498
Snapdeal,Maybelline Beauty Product 251,Beauty,Maybelline,25123.59,31656.2,20.64,3.4,1600,998,602
Snapdeal,Scholastic Books Product 389,Books,Scholastic,46113.16,57719.21,20.11,3.9,4361,3310,1051
Snapdeal,Under Armour Sports Product 264,Sports,Under Armour,19130.92,25789.85,25.82,1.4,4530,3851,679
Snapdeal,Dell Electronics Product 852,Electronics,Dell,32898.9,47073.06,30.11,3.1,1521,1223,298
Snapdeal,Samsung Home Appliances Product 623,Home Appliances,Samsung,36295.7,41681,12.92,1.7,2430,2033,397
Snapdeal,Samsung Electronics Product 279,Electronics,Samsung,19013.87,27618.74,31.16,2.7,3942,3684,258
Snapdeal,Apple Electronics Product 405,Electronics,Apple,17988.55,20834.69,13.66,1,2608,1351,1257
Snapdeal,Scholastic Books Product 506,Books,Scholastic,43211.61,47614.91,9.25,2.4,784,475,309
Snapdeal,Lakme Beauty Product 733,Beauty,Lakme,30147.78,37376.55,19.34,4.6,3857,2269,1588
Snapdeal,Adidas Fashion Product 494,Fashion,Adidas,11535.91,14160.36,18.53,4.9,1684,946,738
Snapdeal,Apple Electronics Product 880,Electronics,Apple,8010,10068.9,20.45,1.1,1841,1489,352
Snapdeal,Adidas Fashion Product 167,Fashion,Adidas,26425.31,35923.93,26.44,1.6,2329,1842,487
Snapdeal,Levi's Fashion Product 274,Fashion,Levi's,41184.21,59996.45,31.36,1.4,537,471,66
Snapdeal,Under Armour Sports Product 375,Sports,Under Armour,31279.47,42476.19,26.36,4.8,3663,2331,1332
Snapdeal,Hasbro Toys Product 265,Toys,Hasbro,21388.46,26925.62,20.56,3.6,1171,870,301
Snapdeal,Bosch Home Appliances Product 283,Home Appliances,Bosch,38403.41,45445.77,15.5,5,1131,980,151
Snapdeal,Nike Fashion Product 196,Fashion,Nike,46119.19,53832.92,14.33,3.4,4551,3281,1270
Snapdeal,Yonex Sports Product 393,Sports,Yonex,2215.32,3286.65,32.6,2,813,548,265
Snapdeal,Scholastic Books Product 620,Books,Scholastic,13699.25,20225.42,32.27,4.6,2029,1757,272
Snapdeal,Fisher-Price Toys Product 727,Toys,Fisher-Price,19554.23,28342.85,31.01,3.2,3033,2450,583
Snapdeal,L'Oreal Beauty Product 573,Beauty,L'Oreal,31220.66,40903.41,23.67,4.2,3307,2036,1271
Snapdeal,Apple Electronics Product 507,Electronics,Apple,39731.64,44447.77,10.61,1,3955,2472,1483
Snapdeal,Samsung Electronics Product 646,Electronics,Samsung,10475.12,13128.54,20.21,4.4,1649,1373,276
Snapdeal,Yonex Sports Product 513,Sports,Yonex,45720.5,58301.28,21.58,1,2740,1502,1238
Snapdeal,Dell Electronics Product 243,Electronics,Dell,10064.83,13370.74,24.72,1.2,2128,1849,279
Snapdeal,Lego Toys Product 410,Toys,Lego,4563.75,5833.61,21.77,3.3,1560,1446,114
Snapdeal,Whirlpool Home Appliances Product 426,Home Appliances,Whirlpool,12205.08,14280.94,14.54,1.3,3746,2861,885
Snapdeal,Whirlpool Home Appliances Product 973,Home Appliances,Whirlpool,44442.14,60622.89,26.69,3.3,1397,1087,310
Snapdeal,Levi's Fashion Product 863,Fashion,Levi's,24422.66,33895.52,27.95,2.6,4989,4419,570
Snapdeal,Fisher-Price Toys Product 870,Toys,Fisher-Price,26766,32412.25,17.42,4.2,987,791,196
Snapdeal,Funskool Toys Product 459,Toys,Funskool,23356.49,28127.48,16.96,3.4,3972,2101,1871
Snapdeal,Decathlon Sports Product 690,Sports,Decathlon,8866.1,12456.1,28.82,3.8,1635,1022,613
Snapdeal,Nike Fashion Product 400,Fashion,Nike,49199.81,70679.17,30.39,3.6,2519,2415,104
Snapdeal,Zara Fashion Product 155,Fashion,Zara,15482.72,19745.83,21.59,2.2,2895,2206,689
Snapdeal,Samsung Home Appliances Product 163,Home Appliances,Samsung,41038.94,56449.92,27.3,3.1,1483,807,676
Snapdeal,Philips Home Appliances Product 411,Home Appliances,Philips,46906.68,60569.84,22.56,1.3,1528,1348,180
Snapdeal,Levi's Fashion Product 442,Fashion,Levi's,35606.67,51234.05,30.5,4.1,1090,621,469
Snapdeal,Lakme Beauty Product 565,Beauty,Lakme,21807.99,26033.05,16.23,4.2,199,177,22
Snapdeal,Philips Home Appliances Product 242,Home Appliances,Philips,8367.6,10095.54,17.12,1.1,2808,2377,431
Snapdeal,Mattel Toys Product 778,Toys,Mattel,32255.76,35947.39,10.27,4.9,3626,2458,1168
Snapdeal,Lakme Beauty Product 358,Beauty,Lakme,43474.08,53819.34,19.22,2.7,3666,3111,555
Snapdeal,Maybelline Beauty Product 528,Beauty,Maybelline,47873.46,53213.91,10.04,4.5,937,589,348
Snapdeal,Nivea Beauty Product 938,Beauty,Nivea,11292.34,13432.25,15.93,1.1,4883,4521,362
Snapdeal,Puma Fashion Product 570,Fashion,Puma,44322.89,59965.92,26.09,1.4,4109,2200,1909
Snapdeal,Penguin Books Product 456,Books,Penguin,47074.38,62469.27,24.64,1.6,4715,3920,795
Snapdeal,LG Home Appliances Product 917,Home Appliances,LG,903.17,1138.33,20.66,2.4,1656,1323,333
Snapdeal,Levi's Fashion Product 131,Fashion,Levi's,6768.18,9216.69,26.57,2.2,2165,1283,882
Snapdeal,Nike Fashion Product 898,Fashion,Nike,40653.69,58525.58,30.54,1.2,1750,985,765
Snapdeal,Yonex Sports Product 539,Sports,Yonex,29041.89,41186.6,29.49,3.6,3184,1801,1383
Snapdeal,Hasbro Toys Product 859,Toys,Hasbro,5248.83,7773.85,32.48,2,4388,2948,1440
Snapdeal,Philips Home Appliances Product 390,Home Appliances,Philips,38581.59,50406.93,23.46,2.5,2743,1738,1005
Snapdeal,Dell Electronics Product 111,Electronics,Dell,23666.25,29707.35,20.34,1.4,1018,996,22
Snapdeal,Head Sports Product 699,Sports,Head,43663.48,50008.09,12.69,2.2,3346,2500,846
Snapdeal,L'Oreal Beauty Product 390,Beauty,L'Oreal,39996.25,55968.02,28.54,2.4,246,214,32
Snapdeal,Oxford Books Product 627,Books,Oxford,12378.01,16735.17,26.04,1.7,863,732,131
Snapdeal,Lakme Beauty Product 660,Beauty,Lakme,43247.45,56135.6,22.96,2.3,2804,1410,1394
Snapdeal,Dove Beauty Product 306,Beauty,Dove,23835.44,28459.02,16.25,3.9,953,620,333
Snapdeal,Head Sports Product 273,Sports,Head,16384.35,24095.76,32,4.5,3777,3543,234
Snapdeal,Zara Fashion Product 721,Fashion,Zara,39652.39,57894.76,31.51,4.9,1674,1039,635
Snapdeal,Scholastic Books Product 433,Books,Scholastic,49212.5,60695.66,18.92,1.8,302,164,138
Snapdeal,Apple Electronics Product 447,Electronics,Apple,43569.53,59372.86,26.62,3,3023,1739,1284
Snapdeal,Hasbro Toys Product 658,Toys,Hasbro,45954.67,57072.88,19.48,1.3,3049,1750,1299
Snapdeal,HarperCollins Books Product 559,Books,HarperCollins,31127.92,41801.29,25.53,3.5,1680,1525,155
Snapdeal,Levi's Fashion Product 722,Fashion,Levi's,10031.64,12015.74,16.51,3.9,3285,2171,1114
Snapdeal,Funskool Toys Product 370,Toys,Funskool,41262.22,45455.39,9.22,3.1,2417,1299,1118
Snapdeal,Mattel Toys Product 442,Toys,Mattel,37377.01,53593.58,30.26,3.3,2005,1189,816
Snapdeal,Adidas Fashion Product 717,Fashion,Adidas,9142.27,13537.37,32.47,4.5,1669,1625,44
Snapdeal,Adidas Fashion Product 100,Fashion,Adidas,41388.98,61409.43,32.6,4,2952,2436,516
Snapdeal,Hasbro Toys Product 579,Toys,Hasbro,29433.33,41260.2,28.66,4.8,1428,742,686
Snapdeal,Puma Fashion Product 256,Fashion,Puma,45058.98,67421.85,33.17,2.1,4752,4723,29
Snapdeal,Hachette Books Product 969,Books,Hachette,10445.54,12711.04,17.82,2.7,2763,2108,655
Snapdeal,Whirlpool Home Appliances Product 947,Home Appliances,Whirlpool,45537.48,60194.23,24.35,2.2,3410,3292,118
Snapdeal,Maybelline Beauty Product 913,Beauty,Maybelline,27609.77,37114.59,25.61,3.4,2029,1704,325
Snapdeal,OnePlus Electronics Product 441,Electronics,OnePlus,2084.07,2844.95,26.74,3.7,1579,1095,484
Snapdeal,Dove Beauty Product 184,Beauty,Dove,20929.88,23483.85,10.88,2.1,3492,2928,564
Snapdeal,LG Home Appliances Product 582,Home Appliances,LG,44322.95,48868.01,9.3,2.4,2717,2375,342
Snapdeal,Head Sports Product 474,Sports,Head,45969.13,68362.93,32.76,3.9,2520,1649,871
Snapdeal,Samsung Electronics Product 110,Electronics,Samsung,16501.51,20016.9,17.56,1.2,293,196,97
Snapdeal,Nivea Beauty Product 144,Beauty,Nivea,27982.17,35687.39,21.59,2.5,736,390,346
Snapdeal,Apple Electronics Product 230,Electronics,Apple,9658.83,12136.2,20.41,2.6,905,519,386
Snapdeal,Reebok Sports Product 266,Sports,Reebok,15176.29,18761,19.11,2.3,3908,3894,14
Snapdeal,Scholastic Books Product 321,Books,Scholastic,7205.59,8832.01,18.42,1.9,4591,3035,1556
Snapdeal,HarperCollins Books Product 508,Books,HarperCollins,2668.93,3285.02,18.75,3.1,3610,2712,898
Snapdeal,Zara Fashion Product 346,Fashion,Zara,32390.89,43882.57,26.19,1.9,1711,1358,353
Snapdeal,Nike Fashion Product 950,Fashion,Nike,7971.13,11666.7,31.68,3.5,4977,3781,1196
Snapdeal,Puma Fashion Product 313,Fashion,Puma,39869.63,57422.75,30.57,2,375,233,142
Snapdeal,HarperCollins Books Product 814,Books,HarperCollins,10796.61,14038.05,23.09,2,2378,2067,311
Snapdeal,Reebok Sports Product 445,Sports,Reebok,1045.78,1215.06,13.93,3.4,1792,974,818
Snapdeal,Zara Fashion Product 893,Fashion,Zara,15532.29,20907.28,25.71,2.4,2843,2409,434
Snapdeal,Zara Fashion Product 388,Fashion,Zara,44219.54,51547.99,14.22,3.1,4324,2545,1779
Snapdeal,Puma Fashion Product 139,Fashion,Puma,18837.42,24471.93,23.02,1.5,2230,1217,1013
Snapdeal,Yonex Sports Product 363,Sports,Yonex,6643.04,8421.58,21.12,2.1,3434,1975,1459
Snapdeal,Oxford Books Product 179,Books,Oxford,28394.65,32265.36,12,2.1,2308,2306,2
Snapdeal,OnePlus Electronics Product 264,Electronics,OnePlus,7035.85,9489.45,25.86,1.9,157,84,73
Snapdeal,Apple Electronics Product 831,Electronics,Apple,42246.27,49396.38,14.47,1.9,850,633,217
Snapdeal,Decathlon Sports Product 337,Sports,Decathlon,19763.09,27214.03,27.38,3,4062,2366,1696
Snapdeal,LG Home Appliances Product 280,Home Appliances,LG,2589.22,3712.55,30.26,1.6,2580,1954,626
Snapdeal,Apple Electronics Product 613,Electronics,Apple,34315,47832.92,28.26,1.5,252,131,121
Snapdeal,Samsung Home Appliances Product 978,Home Appliances,Samsung,5294.5,6488.79,18.41,4,4423,2710,1713
Snapdeal,Decathlon Sports Product 757,Sports,Decathlon,31167.99,35949.42,13.3,3,4420,2702,1718
Snapdeal,Reebok Sports Product 283,Sports,Reebok,24155.26,27376.8,11.77,3.9,3430,2272,1158
Snapdeal,Scholastic Books Product 878,Books,Scholastic,5281.79,7478.88,29.38,2.3,189,103,86
Snapdeal,Lakme Beauty Product 535,Beauty,Lakme,44549.06,58138.22,23.37,1.2,2776,1533,1243
Snapdeal,Samsung Home Appliances Product 997,Home Appliances,Samsung,41758.26,59199.4,29.46,1.4,3106,1643,1463
Snapdeal,Decathlon Sports Product 588,Sports,Decathlon,26319.38,33269.05,20.89,3.7,630,441,189
Snapdeal,Reebok Sports Product 318,Sports,Reebok,9516.37,14248.3,33.21,4.6,1724,1258,466
Snapdeal,Whirlpool Home Appliances Product 698,Home Appliances,Whirlpool,37579.03,53259.06,29.44,2.6,2808,1448,1360
Snapdeal,Adidas Fashion Product 234,Fashion,Adidas,43662.8,49320.88,11.47,4.2,2411,2358,53
Snapdeal,Philips Home Appliances Product 245,Home Appliances,Philips,8433.44,11353.17,25.72,1.6,1757,1516,241
Snapdeal,Hasbro Toys Product 558,Toys,Hasbro,21345.15,27358.8,21.98,3.7,1477,755,722
Snapdeal,L'Oreal Beauty Product 223,Beauty,L'Oreal,25203.39,30984.96,18.66,3.6,1564,1035,529
Snapdeal,Dove Beauty Product 757,Beauty,Dove,12127.18,16139.29,24.86,4,467,325,142
Snapdeal,Reebok Sports Product 797,Sports,Reebok,18250.9,21363.12,14.57,2.7,1036,592,444
Snapdeal,Head Sports Product 603,Sports,Head,18235.72,20645.66,11.67,2.6,3207,2345,862
Snapdeal,Zara Fashion Product 244,Fashion,Zara,6842.54,7669.13,10.78,2.9,4981,2856,2125
Snapdeal,Head Sports Product 143,Sports,Head,30341.94,34514.26,12.09,4.5,2926,2367,559
Snapdeal,Apple Electronics Product 181,Electronics,Apple,1959.96,2528.53,22.49,3.9,1683,1577,106
Snapdeal,Hasbro Toys Product 164,Toys,Hasbro,5060.38,5806.46,12.85,2.5,81,57,24
Snapdeal,Nivea Beauty Product 106,Beauty,Nivea,7543.63,10764.32,29.92,3.3,3728,3173,555
Snapdeal,Dove Beauty Product 166,Beauty,Dove,5314.93,7000.56,24.08,1.2,3821,3257,564
Snapdeal,Fisher-Price Toys Product 693,Toys,Fisher-Price,36888.94,44520.85,17.14,2.2,2916,1637,1279
Snapdeal,Levi's Fashion Product 329,Fashion,Levi's,16727.19,20198.06,17.18,3.9,3847,2334,1513
Snapdeal,Penguin Books Product 476,Books,Penguin,36517.69,46010.57,20.63,2.7,457,236,221
Snapdeal,Dell Electronics Product 440,Electronics,Dell,35920.49,44103.16,18.55,3,4247,2208,2039
Snapdeal,Hasbro Toys Product 268,Toys,Hasbro,23891.88,29777.04,19.76,3.1,3620,2693,927
Snapdeal,L'Oreal Beauty Product 391,Beauty,L'Oreal,20266.32,24471.54,17.18,2.9,802,537,265
Snapdeal,Head Sports Product 284,Sports,Head,48558.1,60963.07,20.35,4.8,1620,1194,426
Snapdeal,Samsung Home Appliances Product 350,Home Appliances,Samsung,14262.96,15885.47,10.21,4.7,945,773,172
Snapdeal,Samsung Electronics Product 406,Electronics,Samsung,2540,3195.73,20.52,4.9,4028,2865,1163
Snapdeal,Reebok Sports Product 658,Sports,Reebok,3045.32,3604.23,15.51,4.8,2105,1673,432
Snapdeal,Bosch Home Appliances Product 805,Home Appliances,Bosch,13635.02,17012.22,19.85,2.8,1158,598,560
Snapdeal,Lakme Beauty Product 228,Beauty,Lakme,41344.95,46117.61,10.35,4.9,2032,1095,937
Snapdeal,Adidas Fashion Product 229,Fashion,Adidas,26152.69,32000.45,18.27,4.1,534,293,241
